        1770   4.0312500000000000     
         300   1.5625000000000000E-002
         305   1.5625000000000000E-002
         311   1.5625000000000000E-002
         317   3.1250000000000000E-002
         323   1.5625000000000000E-002
         330   1.5625000000000000E-002
         336   3.1250000000000000E-002
         343   3.1250000000000000E-002
         349   3.1250000000000000E-002
         356   3.1250000000000000E-002
         363   3.1250000000000000E-002
         370   3.1250000000000000E-002
         377   3.1250000000000000E-002
         384   3.1250000000000000E-002
         392   3.1250000000000000E-002
         399   3.1250000000000000E-002
         407   3.1250000000000000E-002
         415   4.6875000000000000E-002
         423   4.6875000000000000E-002
         431   4.6875000000000000E-002
         440   4.6875000000000000E-002
         448   6.2500000000000000E-002
         457   4.6875000000000000E-002
         466   6.2500000000000000E-002
         475   6.2500000000000000E-002
         484   7.8125000000000000E-002
         493   6.2500000000000000E-002
         503   6.2500000000000000E-002
         513   9.3750000000000000E-002
         523   7.8125000000000000E-002
         533   9.3750000000000000E-002
         543   9.3750000000000000E-002
         553  0.10937500000000000     
         564  0.12500000000000000     
         575  0.12500000000000000     
         586  0.12500000000000000     
         598  0.14062500000000000     
         609  0.14062500000000000     
         621  0.15625000000000000     
         633  0.15625000000000000     
         645  0.15625000000000000     
         658  0.17187500000000000     
         671  0.18750000000000000     
         684  0.20312500000000000     
         697  0.23437500000000000     
         710  0.26562500000000000     
         724  0.25000000000000000     
         738  0.25000000000000000     
         752  0.26562500000000000     
         767  0.28125000000000000     
         782  0.28125000000000000     
         797  0.31250000000000000     
         812  0.34375000000000000     
         828  0.37500000000000000     
         844  0.37500000000000000     
         860  0.39062500000000000     
         877  0.42187500000000000     
         894  0.46875000000000000     
         911  0.46875000000000000     
         929  0.51562500000000000     
         947  0.54687500000000000     
         965  0.57812500000000000     
         984  0.67187500000000000     
        1003  0.68750000000000000     
        1023  0.73437500000000000     
        1042  0.78125000000000000     
        1063  0.87500000000000000     
        1083  0.85937500000000000     
        1104  0.87500000000000000     
        1125  0.92187500000000000     
        1147  0.98437500000000000     
        1169   1.6250000000000000     
        1192   1.1406250000000000     
        1215   1.1875000000000000     
        1239   1.2812500000000000     
        1263   1.3437500000000000     
        1287   1.4375000000000000     
        1312   1.5000000000000000     
        1337   1.5781250000000000     
        1363   2.0156250000000000     
        1390   1.7812500000000000     
        1417   1.8906250000000000     
        1444   2.0000000000000000     
        1472   2.5625000000000000     
        1500   2.2500000000000000     
        1530   2.4687500000000000     
        1559   2.6093750000000000     
        1589   2.7656250000000000     
        1620   2.8750000000000000     
        1651   3.3437500000000000     
        1683   3.2343750000000000     
        1716   3.4687500000000000     
        1749   3.6406250000000000     
        1783   3.7500000000000000     
        1818   4.0312500000000000     
        1853   4.4375000000000000     
        1889   4.5937500000000000     
        1925   4.7343750000000000     
        1963   5.0312500000000000     
        2000   5.4218750000000000     
