0.000062 0.000024
0.000081 0.000030
0.000092 0.000067
0.000130 0.000252
0.000353 0.001087
0.001424 0.007319
0.007812 0.055534
0.051724 0.466910
0.438755 3.549842
3.067511 31.329677
